0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.4092278395,0,0,0,0,0.3313399416,0.7255502112,0,0,0,0,0,0.7584143882,0,0,0.533312223,0,0.639059564,0.7990522916,0.7224029146,0,0,0,0.5603043952,0.3264017045,0.7992890346,0.8394959401,0.8397309752,0.4295589035,0,0.3741363135,0,0.749945076,0.7962478243,0.8015309773,0.4112648063,0,0,0.7166854244,0.6180162646,0.5606561777,0.2302038405,0.6052374208,0.6286479251,0.5481845454,0.5864651681,0.6364561789,0.6967576813,0.3145195737,0,0,0,0.6115901831,0.6209949844,0.4733626212,0.2462841454,0,0.7955717252,0.7859985013,0.6620945676,0.7207742292,0,0.2710516814,1,0.6272118508,0,0,0.6948792315,0.7630157993,0.5960812994,0.6736206883,0.6084725071,0.5454360334,0.7326821156,0,0.4260384891,0.9117658098,0.6704604156,0.586148131,0.4634601809,0.6433653115,0.6923629474,0.6984874219,0.7613934824,0.8562335481,0.8071584912,0,0.7727900124,0.8325062177,0.6586248318,0.8501411636,0,0,0.7891379144,0.6891896187,0.2725214686,0,0,0.7456565749,0.5274913905,0.3421739495,0,0.8620800787,0.664720413,0,0.486744694,0.3514620915,0.6096443667,0.4516161217,0,0,0.3971398841,0.4609100107,0,0.5616578848,0.6204568022,0,0.6114722046,0.5570913725,0.5875972718,0.5678243681,0.6585472361,0,0,0.2806927164,0.7297654177,0.3689659141
0.208618922,0.9535568429,0,0,0,0,0.7100649141,0.9348437528,0.4078110487,0,0.4703425925,0,0,0.8597635777,0,0,0.8719851894,0,0.7116164673,0.6976820344,0.7934588924,0.5698036655,0,0,0.689084222,0.8214348408,0.6073060733,0.8251517679,0.6678593999,0.5276012203,0,0.5642484626,0.1964802916,0.952943019,0.7501826035,0.910084748,0.6327176592,0,0.3654559188,0.9708937504,0.9788675222,0.9391909306,0.2395692355,0.9648226535,0.9293760822,0.9740193863,0.962033467,0.8340718427,0.9321784228,0,0,0.6156492518,0,0,0.9032612233,0.9239622643,0.7566169944,0,0.7110181626,0.9174438055,0.8708578037,0.9089595447,0,0,0.6272118508,1,0,0,0,0.9620406033,0.9975871689,0.741058755,0.3122250819,0.1797423178,0.7704120441,0,0.4712344766,0.7928885546,0.9594709605,0.5013302955,0.8040120428,0.4378986775,0.636017238,0.4196856292,0.9625526629,0.5924569847,0.8719267933,0,0.7580093346,0.8712900932,0.2372511246,0.6188037926,0,0,0.9580325294,0.2736337167,0,0,0,0.8448629206,0.9676139928,0.6686096312,0.2954809837,0.7848906463,0.7956479583,0,0.8711832046,0.8906897558,0.9899596731,0.7193273928,0,0,0,0.9361561606,0.4444634132,0.9338084908,0.2205023961,0,0.9762412511,0.9713651649,0.9758480498,0.9555169756,0.6299934157,0,0,0.5029355346,0.8626077009,0.9018392284
0,0,0.6401751935,0.4961519939,0.2693824396,0.6189875394,0,0,0,0.5870325143,0,0.5118942095,0.2168804438,0,0.4256135414,0.2168309921,0,0.4501331141,0,0,0,0,0.2564475178,0.4102869802,0,0,0,0,0,0,0.6193008492,0,0,0,0,0,0,0.7301239503,0,0,0,0,0,0,0,0,0,0,0,0.1750747645,0.6057192552,0,0.5874292068,0,0,0,0,0.6024231273,0,0,0,0,0.5446833061,0.5190295334,0,0,1,0.9999414503,0.287701936,0,0,0,0,0.2348690551,0,0.612645128,0,0,0,0,0,0,0,0,0,0,0,0.4868877513,0,0,0,0,0.4218884366,0.4227870288,0,0,0.5231137609,0.5197276019,0.4843700155,0,0,0,0,0,0,0.6129965356,0,0,0,0,0.6808366946,0.5879272386,0.312497784,0,0,0,0.1756782804,0,0,0,0,0,0,0.6449168171,0.2062982698,0,0,0
0,0,0.6378632463,0.4932355649,0.2671874728,0.6173425405,0,0,0,0.5845661944,0,0.5113229738,0.2180729083,0,0.4224557363,0.2146750223,0,0.447726669,0,0,0,0,0.2552936865,0.4082225368,0,0,0,0,0,0,0.6173514931,0,0,0,0,0,0,0.728262531,0,0,0,0,0,0,0,0,0,0,0,0,0.603114009,0,0.5850011179,0,0,0,0,0.5997014265,0,0,0,0,0.5418815468,0.5174189971,0,0,0.9999414503,1,0.287913305,0,0,0,0,0.2362195914,0,0.6133719574,0,0,0,0,0,0,0,0,0,0,0,0.4885309887,0,0,0,0,0.4198155834,0.4207138354,0,0,0.5226129094,0.5172027285,0.4816947433,0,0,0,0,0,0,0.6117870545,0,0,0,0,0.6799505804,0.5858891921,0.3129982546,0,0,0,0.1765008841,0,0,0,0,0,0,0.6436026189,0.2056558038,0,0,0
0,0,0.1848899939,0,0.3136592474,0.3396459867,0,0.2789857997,0,0.1862304032,0,0.4410304103,0.4049419152,0.3929358125,0.3181440502,0.4235207235,0,0,0.2015841941,0.5025006482,0.3239781684,0,0.2528198815,0.3305178072,0.3280065838,0,0.5628107061,0.3905896409,0.6246905981,0.3359276721,0,0,0,0.2220987205,0.5136855105,0.3885367612,0.2028735325,0.4058022665,0,0.1840295589,0,0,0,0,0,0,0,0.3182555287,0.1902731172,0.2954087215,0.1893097937,0,0,0.7465028176,0,0,0,0.1947290765,0.5865099151,0.3635490274,0.2505500227,0.2796770334,0,0.7342666715,0.6948792315,0,0.287701936,0.287913305,1,0.3055667669,0,0.495237634,0.8581067393,0.884041028,0.5862149062,0.6009163948,0.5006928642,0.5705266951,0,0.5795264309,0,0.7960488966,0.6951293358,0.8294839849,0.3054219361,0.7119264376,0.431205531,0.320764696,0.6355919918,0.5288639139,0.6642039219,0.6486199675,0.2054028058,0.2045685474,0.333158419,0.7641925869,0.7168374051,0,0,0.2537373713,0,0,0,0.563346536,0.354942031,0.209057061,0,0,0,0,0.4989585975,0.2623371389,0.6032914833,0,0,0,0.7585963045,0,0,0,0,0,0.3344459191,0.5198285771,0,0,0.220801483,0
0,0.8501859908,0,0,0,0,0.7013779522,0.9760482861,0.2556873279,0,0.3632023004,0,0,0.933118287,0,0,0.8536277071,0,0.7344222552,0.8075361819,0.8616462975,0.4594586961,0,0,0.7847940014,0.7489683314,0.7514143093,0.8880845036,0.8171324663,0.6479283387,0,0.5789087866,0,0.9695529397,0.8780962526,0.9778878942,0.7024110172,0,0.1768971226,0.9772422832,0.9384002936,0.8602277778,0,0.8914036111,0.8970322597,0.89016754,0.9277807854,0.880194954,0.9449693584,0,0,0.465071916,0,0.3831658339,0.9099643156,0.8476442346,0.608614912,0,0.8457959081,0.9819690842,0.8987327956,0.9387322562,0,0,0.7630157993,0.9620406033,0,0,0.3055667669,1,0.9542276396,0.8615569903,0.517044599,0.3874807252,0.8851175238,0,0.6127452041,0.891924224,0.9652584445,0.6470933332,0.755426272,0.6066921914,0.7759683683,0.6264327865,0.9961433986,0.7310397488,0.9358878134,0,0.8763771502,0.9637725191,0.4135259931,0.7749286976,0,0,0.9894324145,0.5013956589,0,0,0,0.8463138152,0.8776001111,0.5337364693,0,0.8943033716,0.8828909585,0,0.8363664944,0.7496671866,0.9516603117,0.6942849256,0,0,0,0.851229293,0.2995496678,0.9117643074,0.4427272417,0,0.9287669176,0.9259464471,0.9131389424,0.9414269155,0.7044234377,0,0,0.3995769746,0.889920968,0.7701329302
0.1867862165,0.95762167,0,0,0,0,0.6915337481,0.9229483945,0.412992034,0,0.4405167984,0,0,0.839630489,0,0,0.8577548635,0,0.6791665112,0.6672391153,0.7685257443,0.5583050446,0,0,0.6682295702,0.8240309536,0.5764573306,0.8054534802,0.6602186719,0.5362587756,0,0.5417292112,0.2062906088,0.9417385732,0.7373009087,0.8993880527,0.65381071,0,0.3697484025,0.9638331931,0.9694213799,0.9413862965,0.2176126564,0.9625014255,0.9264050445,0.9747814462,0.9514969658,0.8268090171,0.9191674158,0,0,0.601238208,0,0,0.9078327341,0.9232583613,0.7645449964,0,0.6952616895,0.9060740216,0.8856563616,0.9124714336,0,0,0.5960812994,0.9975871689,0,0,0,0.9542276396,1,0.7431010457,0.3070306289,0,0.7702800669,0,0.4877184732,0.7818933186,0.9593902097,0.4933134427,0.8172883982,0.4365639331,0.6327336297,0.4124731603,0.9561293044,0.5853889424,0.8682841322,0,0.7512710528,0.8605533691,0.2344508102,0.6016784772,0,0,0.9502930079,0.2553579976,0,0,0,0.8479806753,0.9681902752,0.6693999227,0.3175687439,0.7707827755,0.7873838549,0,0.8604503629,0.8961888659,0.9859553003,0.7101058705,0,0,0,0.9330041753,0.4469020291,0.9299813681,0.1895059732,0,0.9788770058,0.9663607957,0.9805656316,0.9559547027,0.6070912549,0,0,0.5048687873,0.853422727,0.9049747189
0,0.5561230872,0,0,0,0,0.5797501413,0.8700141662,0,0,0,0,0.4990703551,0.8589650283,0,0,0.6569115538,0,0.4612021633,0.6994579634,0.7627739323,0.200605603,0,0,0.7834425297,0.5471432709,0.7143969,0.6817224297,0.8794007932,0.9053275478,0,0.4951130506,0,0.7919556307,0.9245232435,0.901922951,0.896365659,0,0,0.7937668939,0.6743282866,0.5642969271,0,0.6084315725,0.6718473493,0.6122465542,0.7069952117,0.8195446957,0.7712109997,0,0,0,0,0.6999611913,0.8504488171,0.5760162797,0.2504072074,0,0.9017788353,0.900745261,0.865982098,0.8800925756,0,0,0.6736206883,0.741058755,0,0,0.495237634,0.8615569903,0.7431010457,1,0.7431171504,0.6054329928,0.9449825676,0.1743111458,0.913570761,0.8374146785,0.8469726392,0.8362448027,0.5813661759,0.754821242,0.8578809025,0.8586175763,0.8723867741,0.773360996,0.8915364641,0,0.893555627,0.9122506925,0.6254412435,0.8270919456,0,0,0.8326481832,0.7148017352,0.2086636425,0,0,0.6576017349,0.579878948,0,0,0.8984976438,0.9209082029,0,0.6794458027,0.3953097193,0.7119710439,0.4724534863,0,0,0.4392008671,0.5707035784,0,0.6928620389,0.6460797657,0,0.7001848952,0.7027264507,0.6775689089,0.8098557033,0.6418010003,0,0,0,0.77115382,0.4418013596
0,0,0,0,0,0,0.2051544413,0.4769789186,0,0,0,0.243891797,0.4541133454,0.531688823,0,0,0.2041354318,0,0.1976972023,0.5179953816,0.3866732272,0,0,0,0.4604497507,0,0.5455765011,0.4742148508,0.7405157377,0.5965320691,0,0,0,0.3928982113,0.6384512529,0.5691604427,0.504971356,0,0,0.373845886,0.2332672576,0,0,0,0.2689567136,0.1750793874,0.2897035432,0.5184035075,0.3398522711,0,0,0,0,0.7096761489,0.398375063,0,0,0,0.7089191635,0.5479564802,0.4999502055,0.5105445562,0,0.4130352052,0.6084725071,0.3122250819,0,0,0.8581067393,0.517044599,0.3070306289,0.7431171504,1,0.9762151784,0.8348145035,0.6273433761,0.7959818282,0.6558266921,0.4105225473,0.7213525528,0.4680727819,0.9698071153,0.906009055,0.9463516333,0.5145873796,0.7621535033,0.5969534868,0.495173248,0.8432412602,0.7020742401,0.5949718219,0.6514022521,0,0,0.5172076966,0.7154135635,0.4907432469,0,0,0.37938054,0,0,0,0.6773670935,0.5604839234,0,0.2152256407,0,0.2639758161,0,0.2921351609,0,0.4456565101,0,0,0.2848877137,0.7169826884,0,0.2403889898,0.2057602554,0.2150712094,0.3053599135,0.3816848893,0.2416937083,0,0,0.3872847328,0
0,0,0,0,0,0.2121032974,0,0.3279709828,0,0,0,0.2828033691,0.3889964772,0.3941608564,0,0.184503628,0,0,0,0.4199290041,0.2525636943,0,0,0,0.3402406959,0,0.4500778231,0.3885231936,0.6302718987,0.4518642915,0,0,0,0.253920778,0.5027574997,0.4324351892,0.3531633878,0.182484497,0,0.2352490878,0,0,0,0,0,0,0,0.3944476012,0.209162867,0,0,0,0,0.6345459199,0.241609594,0,0,0,0.5812706661,0.410083638,0.3594504422,0.3730119181,0,0.4858818273,0.5454360334,0.1797423178,0.2348690551,0.2362195914,0.884041028,0.3874807252,0,0.6054329928,0.9762151784,1,0.7357478481,0.6874557376,0.688867561,0.5544768868,0.2668139554,0.618497603,0.4073337625,0.9520641436,0.8539127303,0.8883273967,0.3815085203,0.6932291475,0.4641221863,0.5158683768,0.7684031788,0.5921271763,0.5235301598,0.5550330812,0,0,0.3980503373,0.6582896378,0.5152577863,0,0,0.28179486,0,0,0,0.5640373303,0.4191249797,0,0,0,0,0,0.3567528075,0,0.3879473954,0,0,0.1758520946,0.6773926042,0,0,0,0,0,0.2685431594,0.3420222654,0,0,0.2432662916,0
0,0.5907737253,0,0,0,0,0.5359844915,0.848018182,0,0,0,0,0.3140549353,0.8345406308,0,0,0.628664439,0,0.4976111851,0.7158295423,0.7101156019,0,0,0,0.7058744546,0.5281176769,0.700011926,0.7469673781,0.8721497504,0.7567844509,0,0.3860205226,0,0.7988125163,0.8693701665,0.8952328645,0.7653185373,0,0,0.8010722563,0.700782236,0.6074351604,0,0.6440398354,0.7069094133,0.6606868258,0.7264117807,0.8123931527,0.7589556859,0,0,0,0,0.590480551,0.8013230724,0.5599371035,0.3295462478,0,0.8692539084,0.8860892042,0.8560041479,0.8729988779,0,0,0.7326821156,0.7704120441,0,0,0.5862149062,0.8851175238,0.7702800669,0.9449825676,0.8348145035,0.7357478481,1,0.1778445612,0.8484600675,0.8778390997,0.831196686,0.782183355,0.7465925173,0.8869863419,0.9602540007,0.8773572309,0.8892427485,0.8317404778,0.898663889,0,0.9844496826,0.9558919517,0.5764220306,0.8000295145,0,0,0.8811375574,0.6543417675,0,0,0,0.7267581432,0.6240675946,0.3040858606,0,0.8976339194,0.8519074814,0,0.629779695,0.459398194,0.7334999936,0.4894122684,0,0,0.3062855512,0.5734774728,0,0.7120522941,0.5961055828,0,0.7147137351,0.6930632352,0.6989416685,0.7650742234,0.6156331002,0,0,0.2227129565,0.7580333163,0.4919102193
0,0,0.5178174418,0.3317195145,0.2041776126,0.6102872677,0,0,0,0.4928696113,0,0.6130442795,0.5753188975,0,0.2499004837,0.1896893302,0,0.2797714068,0,0,0,0,0,0.3388544302,0,0,0,0,0,0.2807541491,0.6311681067,0,0,0,0,0,0,0.5080077234,0,0,0,0,0,0,0,0,0,0,0,0,0.5068892003,0,0.5288867465,0.5444949894,0,0,0,0.4850084714,0,0,0,0,0.433955315,0.658726096,0,0,0.612645128,0.6133719574,0.6009163948,0,0,0.1743111458,0.6273433761,0.6874557376,0.1778445612,1,0.4926041251,0,0,0.2834722503,0,0.5107467967,0.3116887613,0.530823268,0,0.1830477841,0,0.8132814385,0,0,0.3681313654,0,0.3617796077,0.362580625,0,0.3911573237,0.7394903906,0.3748121952,0.3326127796,0,0,0,0,0,0,0.6985762405,0,0,0,0,0.7820239455,0.5923591589,0.3914041588,0,0,0,0.4127355032,0,0,0,0,0,0,0.6300955985,0,0,0,0
0,0.2915859053,0,0,0,0,0.3721637352,0.6168241681,0,0,0,0,0.6335715311,0.6069940386,0,0,0.382468134,0,0,0.4390080931,0.4883847689,0,0,0,0.5903395357,0.3399122113,0.4916501064,0.3873841781,0.7257558494,0.9135717559,0,0.2698569617,0,0.5061958763,0.7413840443,0.6643002608,0.8878163789,0,0,0.5148187613,0.3712004389,0.2772453587,0,0.3136729991,0.4046824637,0.3334092565,0.4283654646,0.6253476391,0.4894582407,0,0,0,0,0.7182260004,0.6735776323,0.2877227804,0,0,0.7295617525,0.658383116,0.7178979809,0.702524794,0,0,0.4260384891,0.4712344766,0,0,0.5006928642,0.6127452041,0.4877184732,0.913570761,0.7959818282,0.688867561,0.8484600675,0.4926041251,1,0.625174632,0.6296943087,0.8141613284,0.4575900789,0.7746581158,0.8064312411,0.8596583096,0.6290102241,0.6509938908,0.6918080624,0.4769480275,0.7757523042,0.7128207375,0.6098802955,0.6615016312,0,0,0.5800889191,0.6634827384,0.3429112541,0,0,0.4320888192,0.2933710307,0,0,0.7118672036,0.7737354667,0,0.4340321508,0,0.4274800671,0.2443609683,0.1777944313,0,0.4588929817,0.2862869384,0,0.433951843,0.617313692,0,0.4326106912,0.4239634779,0.4149964111,0.575822864,0.4232820512,0,0,0,0.5266207841,0
0,0.5994767278,0,0,0,0,0.4033720616,0.841633856,0,0,0,0,0,0.8381956027,0,0,0.6436683747,0,0.5694789757,0.7518306753,0.7386475659,0.183682194,0,0,0.6068119062,0.5035605061,0.7031845286,0.8663457221,0.9272419573,0.6004896633,0,0.4236397481,0,0.842784866,0.8605258219,0.9147112267,0.6333916073,0,0,0.8321085583,0.7350022536,0.7045663882,0.2001449465,0.7574093918,0.7448298238,0.719546798,0.729535632,0.8029051002,0.7832914842,0,0,0.2584527728,0,0.5659394418,0.8010295495,0.6241114181,0.4346437554,0,0.8817961795,0.8984419397,0.8736892455,0.9000200861,0,0,0.9117658098,0.7928885546,0,0,0.5705266951,0.891924224,0.7818933186,0.8374146785,0.6558266921,0.5544768868,0.8778390997,0,0.625174632,1,0.8437574403,0.6772856682,0.6821101959,0.7213730967,0.8055541672,0.760904718,0.8999084406,0.9342412201,0.9473506419,0,0.8852155701,0.9394474141,0.6287360053,0.850282611,0,0,0.9105095956,0.6208845241,0,0,0,0.8619754469,0.6810928557,0.4355301346,0.2603601186,0.9460099163,0.7741985827,0,0.6464813414,0.5162435707,0.7544929441,0.5202861313,0,0,0.2833263401,0.5873922515,0,0.7041991798,0.5336639859,0,0.7731854134,0.6959940696,0.7625909307,0.7388802537,0.6239932562,0,0,0.3977259185,0.7962400734,0.5596963734
0,0.8712894027,0,0,0,0,0.6822497501,0.9477720345,0.2701434378,0,0.2995044014,0,0,0.8841015271,0,0,0.8403233617,0,0.6506613185,0.7098316124,0.8214760169,0.4757948769,0,0,0.7357552728,0.7848337978,0.6547548181,0.8039138025,0.7561046351,0.6983099161,0,0.5669437686,0,0.9415280631,0.8355086174,0.9404346388,0.7804116545,0,0.1941675672,0.9572268832,0.923945607,0.8791632043,0,0.9019569919,0.8987446713,0.901497498,0.905122632,0.8510190952,0.925500667,0,0,0.4642474,0,0.3419882862,0.9729216474,0.8705229158,0.6328120085,0,0.7840486969,0.9497743572,0.9263582055,0.9738717506,0,0,0.6704604156,0.9594709605,0,0,0,0.9652584445,0.9593902097,0.8469726392,0.4105225473,0.2668139554,0.831196686,0,0.6296943087,0.8437574403,1,0.6340296797,0.7370084841,0.506727715,0.6910792465,0.5396689201,0.9706401467,0.665300202,0.9179219994,0,0.7989067629,0.9044651932,0.3846914121,0.7165539626,0,0,0.9529990832,0.4217414639,0,0,0,0.830165237,0.8952626118,0.5215102017,0.2106500455,0.8719028219,0.9029715607,0,0.8451561274,0.7796174607,0.9452736001,0.7069723513,0,0,0,0.8748260609,0.3132751565,0.8886051221,0.3742556105,0,0.9420451213,0.9369435192,0.9386823288,0.9637087874,0.6601954717,0,0,0.4058284469,0.8876714807,0.7946320843
0,0.311623916,0,0,0,0,0.4001554638,0.678261179,0,0,0,0,0.47439279,0.7200925427,0,0,0.5117642608,0,0.3728306316,0.6578643261,0.6128352084,0,0,0,0.6774653671,0.4763539093,0.6210224524,0.4968561712,0.710399523,0.743385684,0,0.4689920197,0,0.5570659408,0.752128071,0.7128296455,0.7283394202,0,0,0.5605843115,0.4203293404,0.2795519483,0,0.3885511112,0.3751860942,0.3653483729,0.5126926457,0.6878858802,0.5419325582,0,0,0,0,0.6806608241,0.6322247918,0.3379888641,0,0,0.8139306904,0.6961345713,0.640720359,0.6777642749,0,0.2187541493,0.586148131,0.5013302955,0,0,0.5795264309,0.6470933332,0.4933134427,0.8362448027,0.7213525528,0.618497603,0.782183355,0.2834722503,0.8141613284,0.6772856682,0.6340296797,1,0.3769028428,0.6877396744,0.7575862364,0.8154157963,0.6604781565,0.735461462,0.7448273414,0.1957899067,0.7495923375,0.7530372023,0.6114453589,0.7721485003,0,0,0.6340116855,0.7125351373,0.3637779566,0,0,0.4941462182,0.2989076545,0,0,0.7553026371,0.7689738219,0,0.5576079083,0,0.4574995702,0,0.2091798828,0,0.6134938693,0.3054306619,0,0.4428406716,0.7624823502,0,0.4768750396,0.4409713306,0.4054815537,0.5554222611,0.3760480643,0,0,0,0.5119920841,0.233192519
0,0.764559904,0,0,0,0,0.3824967725,0.6461968301,0.3166917698,0,0.3112051155,0,0,0.5549907161,0,0,0.5185076215,0,0.3687891517,0.3862008163,0.3797414999,0.25875994,0,0,0.2871280841,0.560989367,0.2573656654,0.6336511362,0.5260803745,0.3018894632,0,0,0.2301596064,0.6752756038,0.4540674183,0.6681001025,0.4393091397,0,0.311850381,0.6990790212,0.7126598702,0.7569523651,0.2491789141,0.7899710123,0.7314157797,0.8211151851,0.7266064829,0.6596370984,0.6033252003,0,0,0.5317993695,0,0,0.6925480565,0.6380614172,0.7127842466,0,0.5085146095,0.6538477138,0.7598373512,0.7649381929,0,0,0.4634601809,0.8040120428,0,0,0,0.755426272,0.8172883982,0.5813661759,0.4680727819,0.4073337625,0.7465925173,0,0.4575900789,0.6821101959,0.7370084841,0.3769028428,1,0.6222784255,0.6982855004,0.4264176771,0.756659613,0.6067513482,0.7266823651,0,0.7572785655,0.7304604818,0,0.3648751587,0,0,0.7842569294,0,0,0,0,0.7752946331,0.783611822,0.7318372748,0.5358687341,0.6106576045,0.4996973577,0,0.5980338979,0.7724445935,0.745109409,0.4687463795,0,0,0,0.6511004274,0.3579839288,0.7054378567,0,0.2006723163,0.7739257146,0.6773857754,0.8001790565,0.6543382059,0.3236376144,0,0,0.6222301665,0.5989926875,0.785347337
0,0.2338961028,0,0,0,0,0.2351682236,0.536489514,0,0,0,0,0.3166454197,0.5622053574,0,0,0.2844858949,0,0.2539124762,0.5316887043,0.4089926357,0,0,0,0.4523400698,0.1830559531,0.532772172,0.556482964,0.7539942107,0.5591795544,0,0,0,0.4808591884,0.6487852532,0.6330571028,0.5251404283,0,0,0.4759127198,0.3544744837,0.2636896236,0,0.3017273404,0.3921021124,0.3187618651,0.3940109876,0.5702147982,0.4266037433,0,0,0,0,0.6031146209,0.4726990221,0,0,0,0.6988235832,0.6090220174,0.5980789771,0.5999384478,0,0.270183423,0.6433653115,0.4378986775,0,0,0.7960488966,0.6066921914,0.4365639331,0.754821242,0.9698071153,0.9520641436,0.8869863419,0.5107467967,0.7746581158,0.7213730967,0.506727715,0.6877396744,0.6222784255,1,0.9585026005,0.9203903181,0.6078042616,0.7975410059,0.6691291786,0.3872968694,0.9094035545,0.7696475218,0.5725721746,0.668312175,0,0,0.6230798066,0.6503171937,0.3273959427,0,0,0.5111586789,0.27107548,0,0,0.7144937583,0.5832238023,0,0.2724650658,0,0.3881124443,0.2426896372,0,0,0.3118090754,0.1903259765,0,0.4031680859,0.6203134808,0,0.3706322426,0.3188316049,0.3538321422,0.3981881735,0.3859525789,0,0,0,0.4549489832,0
0,0.4590718028,0,0,0,0,0.445723728,0.7247499241,0,0,0,0,0.3070427324,0.7387041396,0,0,0.5298107842,0,0.4389267378,0.674611809,0.6019608425,0,0,0,0.6417414056,0.4230284528,0.648978714,0.6905654311,0.8200287259,0.6551688112,0,0.3137870689,0,0.6698202559,0.7761470317,0.7938566302,0.6426256209,0,0,0.670808293,0.5697751824,0.4467258855,0,0.4953528487,0.5521988872,0.5145963407,0.6111760016,0.7368538025,0.6338844174,0,0,0,0,0.5803824222,0.6407658435,0.3952897386,0.2352978396,0,0.8065171693,0.7780521319,0.7265208917,0.7427824958,0,0,0.6923629474,0.636017238,0,0,0.6951293358,0.7759683683,0.6327336297,0.8578809025,0.906009055,0.8539127303,0.9602540007,0.3116887613,0.8064312411,0.8055541672,0.6910792465,0.7575862364,0.6982855004,0.9585026005,1,0.9092637109,0.7768565092,0.8119170673,0.7905057064,0.2292431578,0.9756385388,0.8932221506,0.5436652816,0.7507102479,0,0,0.7806315871,0.6722217472,0.1995034958,0,0,0.619895494,0.4701818802,0.2514370874,0,0.8214560553,0.7424492908,0,0.4965209313,0.3147368337,0.5982098935,0.4204101715,0,0,0.3238530689,0.4170953809,0,0.6004716874,0.6385721901,0,0.5627126338,0.5412171499,0.5403998341,0.6142452921,0.509239587,0,0,0,0.5976157644,0.3541024622
0,0.1793794047,0,0,0,0,0.3084310497,0.6094488719,0,0,0,0.2519836417,0.5537172736,0.6642108843,0,0,0.358549554,0,0.2939912524,0.6240330608,0.5433473693,0,0,0,0.601945325,0.1989817838,0.6584851633,0.5657364402,0.8464403391,0.7336738255,0,0.2773987175,0,0.5216307724,0.783477945,0.7012116317,0.6609341258,0,0,0.5052551225,0.3457559922,0.2133123431,0,0.275100128,0.3506462734,0.2666937744,0.4074113057,0.6412773648,0.4844829361,0,0,0,0,0.8199817573,0.5253526693,0.184400279,0,0,0.8313556494,0.6806220099,0.6247774017,0.6313643127,0,0.392234774,0.6984874219,0.4196856292,0,0,0.8294839849,0.6264327865,0.4124731603,0.8586175763,0.9463516333,0.8883273967,0.8773572309,0.530823268,0.8596583096,0.760904718,0.5396689201,0.8154157963,0.4264176771,0.9203903181,0.9092637109,1,0.6345441336,0.8289738304,0.7223719945,0.3841932136,0.8763831415,0.7955305114,0.7049173094,0.8014936984,0,0,0.6197207044,0.8311396682,0.544028133,0,0,0.4725574776,0.2133793621,0,0,0.7982417246,0.6889277933,0,0.3594726714,0,0.3786718665,0.2361160911,0.2816612862,0,0.5589706911,0,0,0.3929270779,0.7901725212,0,0.3590692937,0.3328756431,0.3236507764,0.4534049135,0.4775811208,0,0,0,0.4918584378,0
0,0.8478021249,0,0,0,0,0.6872799191,0.9750923445,0.2466314326,0,0.3264514231,0,0,0.9320148938,0,0,0.8523936857,0,0.7088793094,0.7944104983,0.8598865864,0.4532878987,0,0,0.7769071205,0.7525395916,0.7380043614,0.8706245566,0.8189096344,0.6640775688,0,0.5791480033,0,0.9676473676,0.8828912777,0.9797460849,0.7273166404,0,0,0.9770047143,0.9322555512,0.860756306,0,0.8939399544,0.8946744498,0.8930553537,0.9256554426,0.8787539799,0.9462299434,0,0,0.4469990504,0,0.3932144049,0.9179653815,0.8426347546,0.604094278,0,0.8457776683,0.981867391,0.9135280398,0.9499848892,0,0,0.7613934824,0.9625526629,0,0,0.3054219361,0.9961433986,0.9561293044,0.8723867741,0.5145873796,0.3815085203,0.8892427485,0,0.6290102241,0.8999084406,0.9706401467,0.6604781565,0.756659613,0.6078042616,0.7768565092,0.6345441336,1,0.7419172964,0.9498545346,0,0.8770834448,0.9649558135,0.4429321306,0.7869075006,0,0,0.9912932884,0.5065427335,0,0,0,0.8558250825,0.8781833372,0.5345034706,0,0.904439269,0.8867364448,0,0.836912251,0.7456180114,0.9484720981,0.6868770197,0,0,0.1798268182,0.8496469848,0.2936731143,0.900756582,0.4338046463,0,0.9313723491,0.9245269857,0.9171649342,0.9448526351,0.6966776877,0,0,0.393370658,0.8924757787,0.7662015678
